n_vessels,n_wind_farms,n_scenarios,instance,runtime,objval,solution_gap,charter_decision
2,1,3,1,7200.818370103836,8461528.250448339,0.003053633677599546,['gamma_LT[SOV]: 1.0']
2,1,3,2,1593.907068014145,8105651.272036059,0.001999034780053111,"['gamma_ST[CTV,February]: 1.0', 'gamma_ST[CTV,March]: 1.0', 'gamma_ST[CTV,April]: 1.0', 'gamma_ST[CTV,September]: 1.0', 'gamma_ST[CTV,November]: 1.0', 'gamma_ST[SOV,January]: 1.0', 'gamma_ST[SOV,October]: 1.0', 'gamma_ST[SOV,December]: 1.0', 'gamma_LT[CTV]: 1.0']"
2,1,3,3,141.53350186347961,8738977.62326679,0.0017043138602605464,['gamma_LT[SOV]: 1.0']
2,1,3,4,1199.3685991764069,7851370.11860268,0.0019986684376301234,['gamma_LT[CTV]: 2.0']
2,1,3,5,1328.4755730628967,7860668.431922393,0.0019996013433091963,"['gamma_ST[CTV,January]: 1.0', 'gamma_ST[SOV,February]: 1.0', 'gamma_ST[SOV,October]: 1.0', 'gamma_LT[CTV]: 2.0']"
2,1,4,1,7200.610949039459,8544648.058675652,0.0032531290964782763,['gamma_LT[SOV]: 1.0']
2,1,4,2,7200.623650074005,7654128.149630455,0.00273833385257534,"['gamma_ST[SOV,January]: 1.0', 'gamma_ST[SOV,October]: 1.0', 'gamma_ST[SOV,December]: 1.0', 'gamma_LT[CTV]: 2.0']"
2,1,4,3,730.0461719036102,8663119.255200157,0.0019976489182052587,['gamma_LT[SOV]: 1.0']
2,1,4,4,7200.146238088608,7889958.17900712,0.003222085812658796,['gamma_LT[SOV]: 1.0']
2,1,4,5,4242.690062046051,7716516.36827955,0.00199858560375222,"['gamma_ST[SOV,February]: 1.0', 'gamma_ST[SOV,October]: 1.0', 'gamma_LT[CTV]: 2.0']"
2,1,5,1,638.4540491104126,8603118.583145225,0.001998056746171077,['gamma_LT[SOV]: 1.0']
2,1,5,2,7200.60543680191,8102049.7458168715,0.0029244420500764514,"['gamma_ST[CTV,September]: 1.0', 'gamma_ST[CTV,November]: 1.0', 'gamma_ST[SOV,January]: 1.0', 'gamma_ST[SOV,February]: 1.0', 'gamma_ST[SOV,March]: 1.0', 'gamma_ST[SOV,October]: 1.0', 'gamma_ST[SOV,December]: 1.0', 'gamma_LT[CTV]: 1.0']"
2,1,5,3,318.94621992111206,8781925.75851781,0.001953147846705497,['gamma_LT[SOV]: 1.0']
2,1,5,4,7200.775820970535,7920726.369964572,0.00377118206372056,['gamma_LT[SOV]: 1.0']
2,1,5,5,7201.341567993164,8264956.96206766,0.0037828598454600075,['gamma_LT[SOV]: 1.0']
2,1,6,1,7200.274559020996,8276833.481625566,0.00264268526241721,['gamma_LT[SOV]: 1.0']
2,1,6,2,7200.260778903961,8411473.887823878,0.002805603189548275,['gamma_LT[SOV]: 1.0']
2,1,6,3,1916.6711919307709,8853182.273020277,0.0019988235953794383,['gamma_LT[SOV]: 1.0']
2,1,6,4,7200.481189966202,8265863.919557426,0.00417709771002151,['gamma_LT[SOV]: 1.0']
2,1,6,5,7200.316145896912,8111201.437900103,0.002931560507805722,['gamma_LT[SOV]: 1.0']
2,1,7,1,7200.498267889023,8145459.716531702,0.0026759690366467237,['gamma_LT[SOV]: 1.0']
2,1,7,2,7200.285850048065,8401153.90679391,0.0031168782626285556,['gamma_LT[SOV]: 1.0']
2,1,7,3,7200.275703907013,8793561.644661922,0.002487997329567471,['gamma_LT[SOV]: 1.0']
2,1,7,4,7200.186100959778,8517544.894778986,0.0024113866202532036,['gamma_LT[SOV]: 1.0']
2,1,7,5,1592.5726690292358,8219677.727221364,0.0019922937578330793,['gamma_LT[SOV]: 1.0']
2,1,8,1,7200.290946006775,8226651.8182821935,0.0022511121112148915,['gamma_LT[SOV]: 1.0']
2,1,8,2,1225.9101247787476,8195775.347449072,0.0019926212950884116,['gamma_LT[SOV]: 1.0']
2,1,8,3,1981.2632339000702,8656488.6015904,0.0019566034335381038,['gamma_LT[SOV]: 1.0']
2,1,8,4,7201.222312927246,8361257.440341443,0.003118736264793398,['gamma_LT[SOV]: 1.0']
2,1,8,5,7200.2418620586395,8317187.584552238,0.0020613207993156347,['gamma_LT[SOV]: 1.0']
2,1,9,1,7200.29894900322,8003759.558283909,0.002775984082124627,['gamma_LT[SOV]: 1.0']
2,1,9,2,7200.497380018234,8103333.002755957,0.003223716255093132,['gamma_LT[SOV]: 1.0']
2,1,9,3,3339.8276851177216,8401466.545824483,0.0019743531287071668,['gamma_LT[SOV]: 1.0']
2,1,9,4,7200.440885782242,8291880.874017132,0.0036256215293908787,['gamma_LT[SOV]: 1.0']
2,1,9,5,7200.622518062592,8039174.870702898,0.002256447431502305,['gamma_LT[SOV]: 1.0']
2,1,10,1,7201.094907045364,8186230.15615357,0.003870629575814347,['gamma_LT[SOV]: 1.0']
2,1,10,2,7200.643229007721,8136819.090656815,0.0027227869406420946,['gamma_LT[SOV]: 1.0']
2,1,10,3,7200.266757965088,8490004.720811214,0.003111663509327664,['gamma_LT[SOV]: 1.0']
2,1,10,4,7200.954847812653,8176074.455046523,0.003327747380630497,['gamma_LT[SOV]: 1.0']
2,1,10,5,7201.331491947174,8197168.713791299,0.002205906726469104,['gamma_LT[SOV]: 1.0']
